address,label
"Gram MG Road, Dist. Varanasi, Uttar Pradesh - 282001",1
"P.O. Civil Lines, Dist. Vasco da Gama, Goa - 403706",1
"H No 642, Malviya Nagar, Kota, Rajasthan 487577",0
"Survey No 202, Sec 49, Park Street, Alappuzha, Kerala 691001",1
853 Anna Nagar Rd Deoghar Jharkhand 815301,1
"GRAM BORIVALI, DIST. CHAMBA, HIMACHAL PRADESH - 176215",1
"H No 785, Jubilee Hills, New Delhi, Delhi 6649089",0
"H No 80, Kothrud, Raangla, Sikim 37121",0
2373,0
"H No 38, New Delhi Delhi Gujarat 110045",0
"239 Jubilee Hills Chandigarh 160,018",0
"H No 329, Lajpat Nagar, Bardhaman, Sikkim 737113",0
flat no 904 Porur Guwahati,0
"H No 743, Park Street, aSket, Dehi 11001",0
"H No 278, Borivali, Tirupati, Andhra Pradesh 2268907",0
"Door No 75045, Awas Vikas, Brahmapur, Odisha 768201",1
"H No 292, Sector 62, Chandigarh, Maharashtra 440001",0
Near Opp. Town Hall Jabalpur,0
"H NO 692/, VELACHERY, NEAR SCHOOL, WARANGAL, TELANGANA 500001",1
"HOUSE NO 356, AMBATTUR CHATRA, JHARKHAND 814112",1
"Vill Ambattur, Dist. Thane Maharashtra - 400002",1
F- 9B Tulsi Residency Ambattur Mysore Karnataka 570001,1
Door No 383/24 Mahanagar Opp. Bus Stand Delhi Delhi 110085,1
"Unit 124, Golden Park, Civil Lines, Korba, Chhattisgarh 491001",1
"Aundh, Uttarakhand 262501",0
300 KORAMANGALA AVE BIKANER RAJASTHAN 321001,1
"H No 411, Jubilee Hills, Kurnnool, Andhra Pradeshh 51600",0
"H No 213, Viman Nagar, Chandigarrh, Chnadigarh 60019",0
"No. 933/47, Salt Lake, Vellore, Tamil Nadu 632001",1
"P.O. Sector 45, Dist. Chamba, Himachal Pradesh - 174303",1
H.No-57 Anna Nagar Belgaum580001,0
"H No 97, Thane Maharashtra Chandigarh 400070",0
"Survey No 250, Sector 29, Salt Lake, Allahabad, Uttar Pradesh 211001",1
"POST HIMAYATNAGAR, DIST. LAXMI NAGAR, DELHI - 110045",1
"F- 15, MAHAVEER NAGAR, LAJPAT NAGAR, ROURKELA, ODIS HA 753001",1
"844, Pondur Ln, Durg, Chhattisgarh 492001",1
339 Nehru Nagar Chowk Bhadrak Odisha 768201,1
F- 14C Ganesh Enclave Sadar Bazar Udhampur Jammu and Kashmir 185131,1
153 Malviya Nagar Vihar Tirupati Andhra Pradesh 530001,1
"H No 264, Aundh, Bhopal, Madhya Pradesh 154129",0
"H No 43, Rudrapur Uttarakhand Chhattisgarh 246149",0
951 Electronic City Lane Alappuzha Kerala 691001,1
"Flat No 162, Green Valley, Velachery, Bijapur, Karnataka 577001",1
"H No 565, Vikas Nagar, Asansol, West Bengal 1425",0
"H No 340, Tambaram, Janakpuuri, Dellhi 10034",0
"Flat 4C1 Laxmi Towers, Gandhi Nagar, Kottayam, Kerala 695001",1
"Flat 82, Koramangala, Noida",0
"923 Tambaram Davangere 560,068",0
"Survey No 242, Block 54 Model Town, Rajnandgaon, Chhattisgarh 490001",1
flat 11b sunrise apartments civil lines bokaro jharkhand 834001,1
"Flat 43, Aundh",0
"Flat 52, Satellite",0
"H. No. 559-, Adyar, Prayagraj, Uttar Pradesh 201001",1
H.No-130 Nungambakkam Laxmi Nagar110017,0
"Flat 55, Alambagh, Roorkee, Uttarakhand 26313",0
"h no 983-, boriva li, bikaner, rajasthan 302001",1
"Puri, Odisha",0
H. No. 958-44 Satellite Opp. Bus Stand Surat Gujarat 362001,1
"H No 347, Sector 137, Dugr, Chhattsgarh 49500",0
"Survey No 5, Block 10, Civil Lines, Giridih, Jharkhand 831001",1
Sanquelim 403507,0
"Apt No 54, Mahaveer Nagar, Indira Nagar, Vijayawa da, Andhra Pradesh 518001",1
Jagdalpur 496001,0
"Door No 649/, Sector 15, Near Flyover, Jamnagar, Gujarat 388001",1
"APT NO 137, SILVER HEIGHTS, KORAMANGALA, KOLKATA, WEST BENGAL 713001",1
f- 181 blue diamond gandhi nagar rangpo sikkim 737111,1
"Door No 788, Ambattur, Singtam, Sikkim 737113",1
"Plot 183 Block 24, Gandhi Nagar, Margao, Goa 403802",1
"H No 812, Bandra East, Waranngal, Telanggana 50000",0
"Flat No 17, Anand Villa, Koramangala, Erode, Tamil Nadu 600040",1
"H No 519, Besant Nagar, Waangal, Tellangana 50500",0
"H No 973, Aundh, Chhaprra, Biahr 02301",0
"H No 412, Cantonment, Laxmi Nagr, Dehli 10002",0
"Flat 94, Rajaji Nagar",0
"Flat 706, Electronic City, Dhanbad, Jharkhand 8254",0
"H No 422, Andheri West, Bhilai, Chhattisgarh 499750",0
flat no 235 Andheri West Bilaspur,0
"H No 962, Kothrud, andi, Himachl Pradesh 74001",0
8351,0
tccvwmnrhsvitmk,0
"D.No 44823, Navrangpura, Habra, West Bengal 713001",1
"H No 189, Park Street, Bhadrak, Goa 403706",0
"Flat No 16C, Royal Enclave, Sector 137, Batala, Punjab 146001",1
"H. No. 98/44, Civil Lines, Pathankot, Punjab 142001",1
Apt 10A Ravi Kiran Cantonment Deoghar Jharkhand 825401,1
"Flat No 183, Vasundhara Apartments, Velachery, Rangpo, Sikkim 737116",1
H No 981-7 Civil Lines Opp. Bus Stand Saket Delhi 110085,1
"Flat 94, Salt Lake, Patna",0
"Flat 446, Borivali, Yuksom, Sikkim 73710",0
"H No 289, Awas Vikas, Jagdalpur, Chhattisgarh 659D33",0
"H. No. 422/, Nehru Nagar, Opp. Bus Stand, Jamnagar, Gujarat 361001",1
"H No 429, Jubilee Hills, Barripada, Odiisha 57001",0
D.No 16449 Sector 62 Near School Hyderabad Telangana 508213,1
"H No 803, Viman Nagar, Rajahmudry, Andhra Pradessh 22001",0
"Flat 32, Himayatnagar, Rajnandgaon",0
"F- 2C7, Golden Park, Anna Nagar, Punch, Jammu and Kashmir 192101",1
"Khasra No 62, Block 18, Park Street, Pune, Maharashtra 411001",1
Jamshedpur 814112,0
H.No-97 Malviya Nagar Margao403706,0
"714, Vasant Kunj St, Nalgonda, Telangana 507001",1
D.No 723-2 Rajaji Nagar Opp. Town Hall Shimla Himachal Pradesh 175001,1
"survey no 19, sector 52, nalgonda, telangana 506001",1
"door no 926/, vikas nagar, near city hospital, bhagalpur, bihar 846001",1
"Civil Lines, Jagdalpur",0
"Unit 12A, Tulsi Residency, Aundh, Agra, Uttar Pradesh 211001",1
473 Alambagh Nagar Moga Punjab 146001,1
"H No 387, Malviya Nagar",0
JabalpurMadhya Pradesh485001,0
"Khasra No 248, Block 37, Kothrud, Geyzing Sikkim 737134",1
"H No 29, Kottayam Kerala Chandigarh 673001",0
"gram satellite, dist. hisar, haryana - 125001",1
"688001, Kannur, Kerala",0
Saket 110002,0
"Vill Andheri West, Dist. Raipur, Chhattisgarh - 490001",1
"H. No. 55-, Sector  137, Hyderabad, Telangana 506001",1
Apt No 10A Shanti Niwas Nehru Nagar Sonipat Haryana 125001,1
"Flat 270, Sadar Bazar, Alappuzha, Kerala 67800",0
"GRAM AUNDH, DIST. GANGTOK, SIKKIM - 737121",1
F- 21B Sai Krupa Mahanagar Malappuram Kerala 682001,1
"768001, Brahmapur, Odisha",0
"H No 744, T Nagar, Chandigarh, Chandigarh 910-726",0
"No. 232, Banjara Hills, Nagaon, Assam 781001",1
"Flat 34, Prahlad Nagar, Chandigarh",0
"H No 390, Sector 137, Ambikapur, Chhattisgarh 504D8D",0
"Plot No 139, Sector 33, Diphu, Assam 782460",1
"House No 6726, Satellite, Jammu, Jammu and Kashmir 180001",1
"H No 925, Ambattur, Laxi Nagar, Dellhi 10092",0
"H No 754, Sector 45, Nagaon, Assam 934-374",0
"H No 172, Lajpat Nagar, Thane, Maharashtra 8916",0
"P.O. Navrangpura Dist. Thoothukudi, Tamil Nadu - 632001",1
"H No 562, Model Town, Vadodara, Bihar 851101",0
Apt 15 Ram Niwas Sector  45 Ramagundam Telangana 506001,1
"Apt No 118, Akash Deep, Jubilee Hills, Hamirpur, Himachal Pradesh 176215",1
"H No 749, Whitefield, Tiruppur, Tamil Nadu 2394",0
"Flat 403, Park Street, Patiala, Punjab 15100",0
"D.No 2849, Bandra East, Laxmi Nagar Delhi 110001",1
"Banjara Hills, Palakkad",0
"unit 1c7, ravi kiran, park street, prayagraj, uttar pradesh 211001",1
"Plot 204, Sector 32, Banjara Hills, Korba, Chhattisgarh 490001",1
"Vill Mulund, Dist. K ochi, Kerala - 695001",1
"Khasra No 29, Block 43, Anna Nagar, Tiruppur, Tamil Nadu 600078",1
"D.No 835-48, Sadar Bazar, Near Flyover, Mapusa, Goa 403507",1
"f- 9 blue diamond, satellite, rajouri, jammu and kashmir 193201",1
"Unit 6C Akash Deep, Tambaram, Rishikesh, Uttarakhand 244713",1
Mumbai Whitefield,0
18 530138,0
346 awas vikas enclave tiruchirappalli tamil nadu 625001,1
Rohtak 122001,0
"H No 558, Indira Nagar, Hisarr, Hayrana 13210",0
282868,0
flat no 427 Adyar Nadiad,0
"Plot 392, Sector 27, Banjara Hills, Gurgaon, Haryana 132001",1
"Flat 117, Hazratganj, Cuncolim, Goa 40340",0
"Flat 43, Vasant Kunj, Udaipur, Rajasthan 32400",0
"643, Alambagh Marg, Adilabad, Telangana 503001",1
Flat No 6C Anand Villa Alambagh Punch Jammu And Kashmir 185101,1
"Unit 14C7, Balaji Heights, Prahlad Nagar, Shimoga, Karnataka 560034",1
"FLAT NO 4D BALAJI HEIGHTS, HIMAYATNAGAR, BILASPUR, HIMACHAL PRADESH 173212",1
"H No 36, Margao Goa Karnataka 403505",0
"F- 8A9, Green Valley, Whitefield Gandhinagar, Gujarat 380001",1
"H No 538, Bandra East, Ahhmedabad, ujarat 82001",0
"H No 23, Mahbubnagar Telangana Rajasthan 500003",0
"Jammu, Jammu and Kashmir",0
"465, Sector 22 Avenue, Munger, Bihar 802301",1
"Flat 77, Whitefield, Arrah, Bihar 84130",0
H No 74429 Andheri West Near Flyover Nagpur Maharashtra 400070,1
"H No 116, Thane West, Jamshedpr, hJarkhand 81411",0
Near Near City Hospital Guwahati,0
"295, Civil Lines St, Mahbubnagar, T elangana 505001",1
"Flat 71, Tambaram, Satna",0
Ghaziabad Borivali,0
"Flat 13, Connaught Place, Habra",0
H. No. 761/ Cantonment Mumbai Maharashtra 400002,1
917 Rajaji Nagar Vihar Jodhpur Rajasthan 301001,1
"Yamunanagar, Haryana",0
"165, PRAHLAD NAGAR MARKET, HAZARIBAGH, JHARKHAND 825301",1
H. No. 228/27 Sadar Bazar Vasco da Gama Goa 403507,1
"Himayatnagar, Jharkhand 815301",0
"d.no 764/, connaught place, kochi, kerala 691001",1
"281 Banjara Hills Korba 490,001",0
"H No 794, Model Town, Bhubaneswar, Karnataka 560034",0
UNIT 72 GREEN VALLEY PARK STREET AMRITSAR PUNJAB 143505,1
716217,0
"F- 53, LAXMI TOWERS SATELLITE, JHARSUGUDA, ODISHA 756100",1
"263139, Haldwani, Uttarakhand",0
"Flat 61, Park Street, Rajnandgaon",0
"H No 577, Awas Vikas, Udaipur, Rajasthan 5713",0
"FLAT 5D2 SU NRISE APARTMENTS, CANTONMENT, MEERUT, UTTAR PRADESH 243001",1
"Door No 2263, Nungambakkam, Behind Post Office, Bhopal, Madhya Pradesh 455001",1
UNIT 13C GOLDEN PARK CANTONMENT RUDRAPUR UTTARAKHAND 244713,1
"D.No 48, Rajaji Nagar, Thane, Maharashtra 400050",1
"House No 364/21, Borivali, Rohtak, Haryana 132001",1
"808, Gandhi Nagar Market, Hyderabad, Telangana 505001",1
Unit 8B9 Ram Niwas Sector 45 Prayagraj Uttar Pradesh 211001,1
"P.O. Viman Nagar, Dist. Rajnandgaon, Chhattisgarh - 494001",1
"Survey No 158, Block 20, Model Town, Ahmedabad, G ujarat 361001",1
"H No 859, Himayatnagar, Sagar, Madhya Pradesh 957250",0
"H No 87, Haldwani Uttarakhand Himachal Pradesh 262501",0
"F- 2D1, Prem Vihar, Thane West, Sonipat, Haryana 134001",1
"H No 562, Park Street, Rothak, None 25001",0
"H No 116, Sector 62, Habra, Tamil Nadu 600040",0
"H. No. 794/47, Sector 15, Near Main Market, Rajahmundry, Andhra Pradesh 518001",1
"H No 211, Jubilee Hills, Amravati, Maharashtra A62282",0
Vadodara Besant Nagar,0
"H No 167, Sector 15, Gandhinagar, Assam 782001",0
flat no 24a shanti niwas koramangala gwalior madhya pradesh 456001,1
"H No 350, Sadar Bazar, Bijapur, Karnataka 818DC3",0
"H No 99, Kochi Kerala Chhattisgarh 688001",0
D.No 964/ Sector 22 Vasco da Gama Goa 403505,1
"H No 316-, Andheri West, Chhapra, Bihar 846001",1
"Gurgaon, Haryana",0
"Post Malviya Nagar, Dist. Kochi, Kerala - 676001",1
Unit 9C Golden Park Porur Pune Maharashtra 400003,1
"Flat 18 B, Sai Krupa, Indira Nagar, Cuncolim, Goa 403401",1
"H. No. 205/41, Rajaji Nagar, Behind Post Office, Curchorem, Goa 403505",1
"H No 341, Lajpat Nagar, Karimganj, Assam 457-243",0
"H No 285, T Nagar, Geying, SSikkim 37139",0
"H No 451/25, Anna Nagar, Leh, Jammu And Kashmir 185131",1
Apt 20B8 Shanti Niwas Vastrapur Kollam Kerala 686001,1
6785,0
"Flat 843, Vasant Kunj, Rohini, Delhi 11000",0
Junagadh Banjara Hills,0
"527 Thane West Marg, Kannur, Kerala 670001",1
"H No 479, Sector 137, Sonipat, Haryana 395805",0
"H No 592, Anna Nagar, Chandigarh, Sikkim 737116",0
"Flat 23, Mulund, Rajouri",0
"Gram Anna Nagar, Dist. Mumbai, Maharashtra - 416001",1
door no 937/5 aundh kottayam kerala 678001,1
flat no 938 Civil Lines Vadodara,0
"H No 328, Rajaji Nagar, Kathua, Jammu and Kashmir 8499199",0
"Village MG Road, Dist. Cuncolim, Goa - 403802",1
"village whitefield, dist. diphu, assam - 782001",1
"Flat 496, Cantonment, Mumbai, Maharashtra 4160",0
"Gram Sector 22 Dist. Davangere, Karnataka - 580001",1
Near Near Flyover Mahbubnagar,0
"Survey No 455, Sector 1, Ramnagar, Uttarakhand 244715",1
"H No 887, Pondur",0
"APT NO 9B9, TULSI RESIDENCY, KAROL BAGH, NAGAON , ASSAM 786125",1
"Plot 8, Sec 48 Adilabad, Telangana 503001",1
"Post Koramangala, Dist. Vijayawada, Andhra Pradesh - 524001",1
"H No 574, Electronic City, Gurugram, Haryana 1087924",0
"Apt No 17A1, Prem Vihar, Gandhi Nagar Raipur, Chhattisgarh 493773",1
"H No 718, Sadar Bazar, Sakett, Dlhi 11003",0
"H No 261, Lajpat Nagar",0
H.No-312 Whitefield Singtam737111,0
"house no 660/2, navrangpura behind mall, giridih, jharkhand 815301",1
161 malviya nagar ln bhubaneswar odisha 752001,1
"H No 715, Gandhi Nagar, Karimnagar, Jammu and Kashmir 185131",0
Panaji 403505,0
house no 80 tambaram bhadrak odisha 760001,1
"Gandhinagar, Gujarat",0
"H No 26, Saket Delhi Chhattisgarh 110001",0
"H No 651, Viman Nagar, Ujjain, Madhya Pradesh 321-284",0
"H No 273, Sector 22, Kashpur, Uttarahkand 26313",0
"P.O. Porur, Dist. Rajouri, Jammu and Kashmir - 193201",1
Near Opp. Bus Stand Chandigarh,0
H.No-356 Prahlad Nagar Amritsar160055,0
"Survey No 121, Block 40, Ratlam, Madhya Pradesh 482001",1
Door No 675-22 Viman Nagar Vadodara Gujarat 360001,1
Sector 62 Chamba,0
"H No 72647, Velachery, Satna, Madhya Pradesh 456001",1
"382001, Vadodara, Gujarat",0
455 Pondur Ave Raipur Chhattisgarh 495677,1
house no 475-36 indira nagar warangal telangana 505001,1
"H No 366, Nungambakkam, Kozhikode, Kerala 161-853",0
"H No 604, Sector 15, None, Gao 40350",0
"Flat 11, Bandra East, Adilabad",0
Pithoragarh Tambaram,0
"plot 279, sector 47, varanasi, uttar pradesh 110096",1
"Flat 96, Jubilee Hills, Davangere",0
Unit 5D6 Ganesh Enclave Malviya Nagar Mysore Karnataka 580001,1
UNIT 133 RIDDHI SIDDHI PARK STREET GANGTOK SIKKIM 737111,1
"apt 5d, golden park, tambaram, muzaffarpur, bihar 841301",1
Ramnagar 263153,0
Unit 5C Sunrise Apartments Sadar Bazar Kashipur Uttarakhand 249201,1
Apt No 9D1 Radha Krishna Society Aundh Surat Gujarat 362001,1
"Flat 33, Salt Lake",0
"house no 240/36, nehru nagar, ravan gla, sikkim 737132",1
flat no 805 Tambaram Surat,0
312 MG Road Enclave Gaya Bihar 812001,1
Karimganj Nungambakkam,0
"563, Sector 15 Rd Thane, Maharashtra 411014",1
"Plot No 445, Sector 21, Haridwar, Uttarakhand 244713",1
"Flat 418, Banjara Hills, Solapur, Maharashtra 41101",0
"Survey No 457, Sec 46 Thoothukudi, Tamil Nadu 641001",1
"Flat 345, Koramangala, Anantnag, Jammu and Kashmir 18000",0
"House No 570/14, Besant Nagar, Adj. Petrol Pump, Chandigarh, Chandigarh 160020",1
"Plot No 388, Sector 3, Karimnagar, Telangana 504001",1
"door no 171/42 besant nagar, varanasi, uttar pradesh 250001",1
d.no 497- ha zratganj pitampura delhi 110034,1
Flat No 14 Shiv Shakti Colony Jubilee Hills Patna Bihar 800001,1
FLAT NO 2 RAVI KIRAN HIMAYATNAGAR LUDHIANA PUNJAB 147001,1
"409, Pondur Marg, Raigarh, Chhattisgarh 494001",1
"H No 565, Prahlad Nagar, Kotdwwar, Uttarakand 49401",0
F- 2B Blue Diamond Indira Nagar Asansol West Bengal 713001,1
"Apt No 186, Green Valley, Model Town Rajkot, Gujarat 361001",1
"Village Sector 45, Dist. Erode, Tamil Nadu - 600040",1
"Survey No 225, Block 34, Hubli, Karnataka 575001",1
"flat 18c9, tulsi residency, koramangala, bijapur, karnataka 580001",1
"D.No 746-, Sadar Bazar Chandigarh, Chandigarh  160011",1
AgraUttar Pradesh250001,0
"Flat 42, Karol Bagh",0
"H No 461, Adyar, Begusarai, Madhya Pradesh 474001",0
"Village Alambagh Dist. Howrah, West Bengal - 711101",1
"F- 2A5, Riddhi Siddhi, Himayatnagar, Yuksom, Sikkim 737101",1
"H No 32, Mahbubnagar Telangana Kerala 500018",0
"Gram Salt Lake, Dist. Kannur, Kerala - 680001",1
"Plot No 252, Sector 37, Vastrapur, Ajmer, Rajasthan 334001",1
"Flat 632, Himayatnagar, Darbhanga, Bihar 8511",0
"800001, Katihar, Bihar",0
5005,0
BhavnagarGujarat382001,0
"H No 121, Vasant Kunj, Bareilly, Jammu and Kashmir 182101",0
"H No 52, Pathankot Punjab Andhra Pradesh 142001",0
Apt 24 Ram Niwas Indira Nagar Mangalore Karnataka 575001,1
flat no 144 green valley sadar bazar ramagundam telangana 506001,1
Unit 21C2 Vasundhara Apartments Vastrapur Malda West Bengal 713301,1
KolhapurMaharashtra400002,0
flat no 461 Sector 45 Kashipur,0
"UNI T 20D4, TULSI RESIDENCY, VIMAN NAGAR, BEGUSARAI, BIHAR 846001",1
H No 335/ Electronic City Opp. Town Hall Malappuram Kerala 670001,1
Mysore 570001,0
"Post MG Road, Dist. Hoshiarpur, Punjab - 146001",1
"H No 437, Sector 62, yMsore, KKarnataka 58000",0
F- 15A Silver Heights Rajaji Nagar Vijayawada Andhra Pradesh 516001,1
"H No 698, Vikas Nagar, Mangan, Sikkim 7850",0
796,0
apt 18b6 prem vihar alambagh satna madhya pradesh 455001,1
"911 Pondur Balasore 752,001",0
"H No 817, Salt Lake, Una, Himachal Pradesh 2439793",0
H.No-499 Adyar Kota305001,0
Bhagalpur 851101,0
"Khasra No 33, Sector 53 Hazratganj, Canacona, Goa 403401",1
"Unit 2, Tulsi Residency, Vasant Kunj, Leh, Jammu and Kashmir 185101",1
"175101, Dharamsala, Himachal Pradesh",0
F- 5C Tulsi Residency Alambagh Patna Bihar 800001,1
"H No 836/, Porur, Brahmapur, Odis ha 769001",1
"NO. 262/42, PORUR, NEAR CITY HOSPITAL, AGRA, UTTAR PRADESH 282001",1
"Flat 720, Indira Nagar, Jharsuguda, Odisha 76800",0
615 Ambattur Road Chhapra Bihar 812001,1
"595, T Nagar Vihar, Thrissur, Kerala 686001",1
"H No 110, Model Town, Madurai, Tamil Nadu 472105",0
"H No 604, Vikas Nagar, Una, Jammu and Kashmir 185131",0
Aundh Avenue Jamnagar,0
"842001, Patna, Bihar",0
"912, Nungambakkam Colony, Tirupati, Andhra Pradesh 515001",1
Door No 2510 Connaught Place Behind Post Office New Delhi Delhi 110005,1
"apt 4a, balaji heights, hazratganj, adilabad, telangana 507001",1
Asansol 700002,0
"H No 349, Himayatnagar",0
eoeejpjuauvzbf,0
"H No 752, Prahlad Nagar, Rajahmundry, Andhra Pradesh 591792",0
"Flat 88, Karol Bagh, Deoghar",0
Apt No 3C Akash Deep Nungambakkam Panaji Goa 403505,1
"F- 147, Akash Deep, Banjara Hills, Bijapur, Karnataka 560100",1
"F- 6A, Balaji Heights, Thane West, Bicholim, Goa 403703",1
Near Behind Mall Durg,0
ThaneMaharashtra400050,0
"vill besant nagar, dist. rajnandgaon, chhattisgarh - 495001",1
"Apt No 4B3, Royal Enclave, MG Road, Hazaribagh, Jharkhand 825401",1
Apt No 149 Akash Deep Indira Nagar Pali Rajasthan 302001,1
"H No 892, Navrangpura, Ramnagar, Uttarakhand 335000",0
unit 5a laxmi towers anna na gar indore madhya pradesh 486001,1
"VILLAGE NUNGAMBAKKAM, DIST. VARANASI, UTTAR PRADESH - 226001",1
"house no 6308, sector 22, alappuzha, kerala 688001",1
Banjara Hills Kolhapur,0
"Door No 632/, Awas V ikas, Opp. Town Hall Solan, Himachal Pradesh 174303",1
H.No-429 T Nagar Jorhat788001,0
3 799206,0
"F- 207, Tulsi Residency, Vikas Nagar, Kotdwar, Uttarakhand 263153",1
"138, LAJPAT NAGAR ENCLAVE, NAGPUR, MAHARASHTRA 400001",1
"H No 72, Puri Odisha West Bengal 752001",0
Door No 192 Awas Vikas Brahmapur Odisha 756001,1
"737113, Mangan, Sikkim",0
373 Borivali Nagar Ujjain Madhya Pradesh 485001,1
"Flat 17, Andheri West, Ujjain",0
"H No 72, Jubilee Hills, aKtihar, None 82300",0
"No. 558/21, T Nagar, Opp. Bus Stand, Bhopal, Madhya Pradesh 474001",1
"Khasra No 179, Sec 40, Viman Nagar, Karimnagar, Telangana 504001",1
"Satellite, Sopore",0
F- 3A3 Golden Park Hazratganj Mapusa Goa 403802,1
"Flat 798, Ambattur, Nagpur, Maharashtra 43100",0
"420, VIMAN NAGAR MARG, KARIMGANJ, ASSAM 788710",1
F- 6B Silver Heights Satellite Bangalore Karnataka 580001,1
Apt No 4C Shiv Shakti Colony Gandhi Nagar Begusarai Bihar 823001,1
Sector 22 Rajouri,0
"gram cantonment, dist. ramnagar, uttarakhand - 249401",1
"H No 414, Besant Nagar",0
"Malviya Nagar, Bokaro",0
"PLOT NO 174, SECTOR 44, RAMGARH, JHARKHAND 814112",1
"House No 158, Sadar Bazar, Near School Deoghar, Jharkhand 827001",1
"khasra no 309, sector 46, gomti nagar, vadodara, gujarat 364001",1
"plot 245, sec 31, sector 45, kannur, kerala 691001",1
"H No 918, Aundh, Surat, Odisha 768201",0
"H No 743, Gomti Nagar, Howrah, West Bengal 7177215",0
"F- 16A5, Shiv Shakti Colony, Sector 137, Pune, Maharashtra 422001",1
"H No 644, Awas Vikas, Surat, Gujarat 449-700",0
"132, Gomti Nagar Vihar, Tinsukia, Assam 785001",1
"F- 1D, Akash Deep, T Nagar, Kharagpur, West Bengal 700070",1
"H No 172, Whitefield, Janakpuri, Delhi 3761",0
"Khasra No 304, Sector 11, Prahlad Nagar, Begusarai, Bihar 812001",1
"vill sector 15, dist. j amnagar, gujarat - 395001",1
Bokaro Koramangala,0
"Sikar, Rajasthan",0
"FLAT NO 246, RAVI KIRAN, BESANT NAGAR, KANPUR, UTTAR PRADESH 110096",1
Near Behind Post Office Tinsukia,0
Apt No 22A Shanti Niwas Indira Nagar Satna Madhya Pradesh 485001,1
"Khasra No 120, Sector 22, Aundh, Bijapur, Karnataka 560034",1
"Flat 179, Sector 15, Vadodara, Gujarat 38800",0
"Gram Jubilee Hills Dist. Faridabad, Har yana - 125001",1
"Gram Navrangpura, Dist. Ajmer, Rajasthan - 302001",1
"Post S ector 137, Dist. Rajkot, Gujarat - 390001",1
"vill whitefield, dist. sagar madhya pradesh - 455001",1
"176 Sector 45 Karnal 121,001",0
"Flat 77, Park Street",0
"H No 226, T Nagar",0
"H No 760, Sector 15, Haldwnai, Uttarahkand 24940",0
Bhopal 462001,0
"Flat 78, Sadar Bazar",0
"H. No. 577/, Electronic City, Near Flyover, Kolhapur, Maharashtra 422001",1
door no 485/29 ambattur junagadh gujarat 382001,1
"Plot No 285, Sec 33, Satna, Madhya Pradesh 457001",1
"Raipur, Chhattisgarh",0
"H No 108, Tambaram, Ravangla, Sikkim 756-781",0
"Flat 11, Besant Nagar, Una",0
"Post Adyar, Dist. Bathinda, Punjab - 141001",1
"House No 57834, Sadar Bazar, Jodhpur, Rajasthan 334001",1
"757001, Brahmapur, Odisha",0
473 Ambattur Bazaar Gaya Bihar  846001,1
"Flat No 3D3 Riddhi Siddhi, Awas Vikas, Karol Bagh, Delhi 110017",1
"Vasant Kunj, Dwarka",0
"H No 970, Vastrapur, Kozhikode, Kerala 280017",0
"H No 779, Park Street, Allahabad, Uttar Pradesh 1143",0
"P.O. Mahanagar, Dist. Chamba, Himachal Pradesh - 176215",1
"H No 464, Awas Vikas, Malappuram, Assam 784001",0
"H No 594, Malviya Nagar, Chennai, Tamil Nadu 1610372",0
