address,label
"205, Sector 15, Mumbai, Delhi 119079",1
123 random text,0
"993, Park Street, Bangalore, Karnataka 203965",1
!!! ??? ###,0
"877, Nehru Street, Hyderabad, Telangana 444160",1
asdfgh jkl,0
"910, Sector 15, Chennai, Tamil Nadu 662766",1
Pune 3511,0
"568, MG Road, Mumbai, Karnataka 534408",1
No city no state,0
"353, Nehru Street, Chennai, Delhi 457811",1
Mumbai 4000AB,0
"706, Park Street, Chennai, Delhi 459603",1
asdfgh jkl,0
"701, Gandhi Nagar, Chennai, Delhi 634486",1
123 random text,0
"329, Park Street, Delhi, Delhi 171082",1
Chennai 8209,0
"428, Sector 15, Pune, Tamil Nadu 213934",1
Delhi 6398,0
"197, Gandhi Nagar, Hyderabad, Maharashtra 874750",1
!!! ??? ###,0
"120, MG Road, Chennai, Telangana 792210",1
!!! ??? ###,0
"80, Nehru Street, Mumbai, Telangana 596136",1
123 random text,0
"571, Park Street, Pune, Delhi 252537",1
123 random text,0
"432, Park Street, Chennai, Karnataka 882072",1
!!! ??? ###,0
"660, Sector 15, Hyderabad, Karnataka 317951",1
Chennai 7997,0
"872, Nehru Street, Mumbai, Delhi 211956",1
No city no state,0
"447, Park Street, Delhi, Delhi 860500",1
No city no state,0
"506, Gandhi Nagar, Chennai, Delhi 301895",1
!!! ??? ###,0
"547, MG Road, Bangalore, Tamil Nadu 121720",1
asdfgh jkl,0
"847, MG Road, Delhi, Maharashtra 241650",1
Pune 6140,0
"852, Gandhi Nagar, Delhi, Maharashtra 906444",1
!!! ??? ###,0
"820, Sector 15, Bangalore, Telangana 986773",1
Delhi 1387,0
"116, Nehru Street, Hyderabad, Tamil Nadu 650168",1
Chennai 2571,0
"624, Sector 15, Delhi, Telangana 605021",1
123 random text,0
"261, MG Road, Hyderabad, Tamil Nadu 363508",1
!!! ??? ###,0
"86, Sector 15, Delhi, Telangana 101483",1
No city no state,0
"178, Nehru Street, Bangalore, Maharashtra 228118",1
No city no state,0
"189, Nehru Street, Bangalore, Karnataka 523676",1
123 random text,0
"45, Park Street, Mumbai, Karnataka 233876",1
!!! ??? ###,0
"66, MG Road, Pune, Karnataka 179732",1
Mumbai 4000AB,0
"303, Gandhi Nagar, Mumbai, Telangana 248670",1
Mumbai 6035,0
"202, Gandhi Nagar, Chennai, Karnataka 638033",1
!!! ??? ###,0
"437, Park Street, Bangalore, Maharashtra 957549",1
Chennai 8354,0
"786, Park Street, Mumbai, Karnataka 912778",1
123 random text,0
"131, Gandhi Nagar, Mumbai, Maharashtra 865695",1
!!! ??? ###,0
"575, Sector 15, Delhi, Maharashtra 239099",1
asdfgh jkl,0
"639, Park Street, Mumbai, Delhi 670461",1
No city no state,0
"794, MG Road, Hyderabad, Telangana 130634",1
!!! ??? ###,0
"691, Gandhi Nagar, Chennai, Tamil Nadu 871009",1
!!! ??? ###,0
"715, Gandhi Nagar, Chennai, Tamil Nadu 508099",1
Hyderabad 3644,0
"976, Sector 15, Chennai, Karnataka 564972",1
123 random text,0
"174, Nehru Street, Chennai, Maharashtra 930410",1
asdfgh jkl,0
"854, Sector 15, Pune, Maharashtra 402091",1
No city no state,0
"963, Park Street, Hyderabad, Tamil Nadu 317124",1
!!! ??? ###,0
"232, Sector 15, Pune, Maharashtra 913678",1
!!! ??? ###,0
"388, Gandhi Nagar, Delhi, Tamil Nadu 190411",1
123 random text,0
"615, Park Street, Chennai, Tamil Nadu 251720",1
No city no state,0
"672, Park Street, Mumbai, Maharashtra 151067",1
No city no state,0
"209, MG Road, Bangalore, Maharashtra 402310",1
Mumbai 4000AB,0
"705, MG Road, Pune, Karnataka 422012",1
Mumbai 4000AB,0
"359, Sector 15, Hyderabad, Maharashtra 910643",1
No city no state,0
"354, Sector 15, Delhi, Maharashtra 172151",1
123 random text,0
"497, Nehru Street, Chennai, Delhi 400812",1
Mumbai 4000AB,0
"955, Gandhi Nagar, Bangalore, Tamil Nadu 488496",1
123 random text,0
"473, MG Road, Hyderabad, Delhi 551934",1
No city no state,0
"644, Sector 15, Pune, Tamil Nadu 432914",1
asdfgh jkl,0
"802, Gandhi Nagar, Bangalore, Telangana 778725",1
123 random text,0
"556, Gandhi Nagar, Delhi, Delhi 203810",1
123 random text,0
"113, Sector 15, Hyderabad, Delhi 742802",1
!!! ??? ###,0
"419, Nehru Street, Delhi, Maharashtra 266114",1
123 random text,0
"651, Gandhi Nagar, Hyderabad, Tamil Nadu 613356",1
Mumbai 4000AB,0
"425, Nehru Street, Bangalore, Telangana 256435",1
asdfgh jkl,0
"709, Nehru Street, Delhi, Maharashtra 118215",1
Mumbai 4000AB,0
"963, Nehru Street, Pune, Karnataka 431763",1
!!! ??? ###,0
"830, MG Road, Delhi, Karnataka 833548",1
!!! ??? ###,0
"200, Nehru Street, Pune, Tamil Nadu 743278",1
No city no state,0
"857, MG Road, Hyderabad, Karnataka 145238",1
Mumbai 4000AB,0
"905, MG Road, Delhi, Karnataka 957477",1
123 random text,0
"216, Nehru Street, Bangalore, Karnataka 904646",1
No city no state,0
"935, Gandhi Nagar, Delhi, Maharashtra 826021",1
!!! ??? ###,0
"176, Park Street, Bangalore, Maharashtra 163780",1
!!! ??? ###,0
"273, Park Street, Chennai, Tamil Nadu 286854",1
Mumbai 4000AB,0
"517, MG Road, Delhi, Tamil Nadu 659936",1
asdfgh jkl,0
"912, Nehru Street, Delhi, Karnataka 472564",1
No city no state,0
"323, Gandhi Nagar, Pune, Delhi 223061",1
!!! ??? ###,0
"78, Park Street, Bangalore, Tamil Nadu 398446",1
Bangalore 9141,0
"342, Gandhi Nagar, Hyderabad, Karnataka 446558",1
No city no state,0
"947, Sector 15, Hyderabad, Telangana 804492",1
123 random text,0
"655, Gandhi Nagar, Bangalore, Telangana 413880",1
Mumbai 5922,0
"499, Park Street, Chennai, Maharashtra 784848",1
asdfgh jkl,0
"401, MG Road, Chennai, Tamil Nadu 143059",1
123 random text,0
"101, MG Road, Chennai, Maharashtra 745882",1
Mumbai 4000AB,0
"966, Gandhi Nagar, Hyderabad, Delhi 354761",1
123 random text,0
"451, Gandhi Nagar, Pune, Maharashtra 154815",1
Mumbai 4000AB,0
"832, Gandhi Nagar, Mumbai, Tamil Nadu 640525",1
123 random text,0
"775, MG Road, Chennai, Karnataka 503912",1
asdfgh jkl,0
"57, Nehru Street, Mumbai, Maharashtra 798562",1
Mumbai 4000AB,0
"829, Park Street, Hyderabad, Karnataka 272955",1
123 random text,0
"448, Gandhi Nagar, Delhi, Tamil Nadu 496681",1
Delhi 5606,0
"191, Sector 15, Mumbai, Tamil Nadu 133522",1
Mumbai 4000AB,0
"895, Nehru Street, Pune, Maharashtra 320736",1
!!! ??? ###,0
"980, Park Street, Delhi, Telangana 227480",1
Mumbai 4000AB,0
"457, Gandhi Nagar, Chennai, Telangana 490511",1
Mumbai 4000AB,0
"377, MG Road, Bangalore, Tamil Nadu 938637",1
Delhi 7548,0
"963, MG Road, Bangalore, Tamil Nadu 287127",1
asdfgh jkl,0
"496, Gandhi Nagar, Delhi, Tamil Nadu 834429",1
Pune 6436,0
"174, Sector 15, Hyderabad, Telangana 486062",1
!!! ??? ###,0
"140, Park Street, Mumbai, Delhi 500859",1
123 random text,0
"960, MG Road, Mumbai, Tamil Nadu 792734",1
Mumbai 5460,0
"267, Sector 15, Mumbai, Maharashtra 880429",1
asdfgh jkl,0
"813, MG Road, Hyderabad, Tamil Nadu 974305",1
Mumbai 4000AB,0
"772, Sector 15, Pune, Maharashtra 514425",1
123 random text,0
"475, Nehru Street, Pune, Telangana 210287",1
Bangalore 2085,0
"245, Gandhi Nagar, Mumbai, Tamil Nadu 294192",1
!!! ??? ###,0
"385, Sector 15, Hyderabad, Tamil Nadu 745161",1
Pune 1172,0
"986, Sector 15, Chennai, Tamil Nadu 204423",1
asdfgh jkl,0
"314, Park Street, Mumbai, Karnataka 273683",1
123 random text,0
"132, Gandhi Nagar, Bangalore, Karnataka 834635",1
Delhi 8324,0
"593, Park Street, Pune, Maharashtra 156054",1
asdfgh jkl,0
"768, MG Road, Mumbai, Telangana 417460",1
!!! ??? ###,0
"935, Sector 15, Mumbai, Telangana 464103",1
No city no state,0
"454, Gandhi Nagar, Chennai, Delhi 870866",1
Bangalore 7556,0
"83, Sector 15, Chennai, Delhi 602550",1
!!! ??? ###,0
"437, MG Road, Delhi, Maharashtra 357241",1
asdfgh jkl,0
"704, Sector 15, Hyderabad, Delhi 127327",1
123 random text,0
"323, Park Street, Mumbai, Tamil Nadu 865480",1
asdfgh jkl,0
"840, Park Street, Mumbai, Maharashtra 562377",1
Mumbai 4000AB,0
"438, Nehru Street, Mumbai, Telangana 326908",1
Mumbai 4000AB,0
"691, Gandhi Nagar, Bangalore, Telangana 757852",1
Mumbai 4000AB,0
"759, Nehru Street, Bangalore, Delhi 865964",1
!!! ??? ###,0
"337, MG Road, Pune, Tamil Nadu 766349",1
No city no state,0
"69, Sector 15, Hyderabad, Tamil Nadu 669703",1
Bangalore 2168,0
"236, Sector 15, Delhi, Karnataka 410814",1
!!! ??? ###,0
"96, Sector 15, Bangalore, Delhi 368058",1
Mumbai 4000AB,0
"104, MG Road, Pune, Tamil Nadu 660625",1
Mumbai 4000AB,0
"14, Gandhi Nagar, Chennai, Delhi 571218",1
123 random text,0
"116, MG Road, Pune, Delhi 571317",1
No city no state,0
"425, Gandhi Nagar, Chennai, Tamil Nadu 430342",1
123 random text,0
"62, Sector 15, Hyderabad, Maharashtra 706635",1
!!! ??? ###,0
"833, Gandhi Nagar, Delhi, Maharashtra 164964",1
Pune 9782,0
"33, Park Street, Delhi, Karnataka 109110",1
123 random text,0
"927, Nehru Street, Chennai, Delhi 353939",1
No city no state,0
"587, Gandhi Nagar, Bangalore, Tamil Nadu 625828",1
No city no state,0
"884, Sector 15, Chennai, Delhi 289736",1
!!! ??? ###,0
"878, Park Street, Hyderabad, Telangana 893537",1
!!! ??? ###,0
"532, Nehru Street, Hyderabad, Karnataka 160131",1
Mumbai 4000AB,0
"847, MG Road, Pune, Delhi 208159",1
123 random text,0
"908, MG Road, Hyderabad, Telangana 600633",1
No city no state,0
"976, Gandhi Nagar, Delhi, Delhi 770761",1
asdfgh jkl,0
"210, Sector 15, Bangalore, Karnataka 465293",1
No city no state,0
"251, MG Road, Hyderabad, Karnataka 585932",1
Pune 1157,0
"58, Sector 15, Chennai, Telangana 204274",1
No city no state,0
"418, Nehru Street, Pune, Telangana 642790",1
No city no state,0
"343, Nehru Street, Mumbai, Karnataka 292157",1
No city no state,0
"316, Sector 15, Delhi, Delhi 154917",1
asdfgh jkl,0
"494, Nehru Street, Hyderabad, Delhi 381837",1
No city no state,0
"600, Nehru Street, Bangalore, Karnataka 570692",1
123 random text,0
"913, Nehru Street, Bangalore, Tamil Nadu 739675",1
Mumbai 4000AB,0
"920, Park Street, Bangalore, Delhi 806205",1
No city no state,0
"690, Park Street, Hyderabad, Maharashtra 132290",1
123 random text,0
"248, Gandhi Nagar, Bangalore, Maharashtra 439500",1
No city no state,0
"414, Gandhi Nagar, Hyderabad, Telangana 206069",1
123 random text,0
"64, Park Street, Chennai, Tamil Nadu 563920",1
asdfgh jkl,0
"873, MG Road, Mumbai, Tamil Nadu 161093",1
123 random text,0
"896, Park Street, Bangalore, Delhi 354965",1
asdfgh jkl,0
"493, Sector 15, Bangalore, Karnataka 815216",1
No city no state,0
"459, Nehru Street, Mumbai, Maharashtra 199027",1
No city no state,0
"708, Gandhi Nagar, Pune, Tamil Nadu 580308",1
No city no state,0
"231, Nehru Street, Chennai, Karnataka 110945",1
123 random text,0
"804, Sector 15, Hyderabad, Telangana 100095",1
Pune 7590,0
"616, Park Street, Hyderabad, Tamil Nadu 952319",1
Mumbai 9851,0
"941, MG Road, Pune, Telangana 209988",1
!!! ??? ###,0
"881, Gandhi Nagar, Pune, Telangana 868478",1
No city no state,0
"380, Sector 15, Hyderabad, Maharashtra 510215",1
123 random text,0
"867, Gandhi Nagar, Chennai, Delhi 367326",1
Mumbai 4000AB,0
"92, Sector 15, Pune, Telangana 762245",1
123 random text,0
"793, Park Street, Hyderabad, Telangana 413249",1
!!! ??? ###,0
"449, Nehru Street, Delhi, Telangana 575393",1
Chennai 9581,0
"386, Park Street, Mumbai, Karnataka 866576",1
No city no state,0
"695, MG Road, Chennai, Telangana 643416",1
asdfgh jkl,0
"467, Gandhi Nagar, Mumbai, Delhi 598301",1
Mumbai 4000AB,0
"840, Gandhi Nagar, Delhi, Delhi 925739",1
asdfgh jkl,0
"143, Gandhi Nagar, Mumbai, Delhi 408435",1
asdfgh jkl,0
"160, MG Road, Delhi, Delhi 341904",1
Chennai 2139,0
"187, Gandhi Nagar, Bangalore, Tamil Nadu 177024",1
Mumbai 4000AB,0
"669, Gandhi Nagar, Bangalore, Karnataka 288836",1
123 random text,0
"243, Park Street, Bangalore, Karnataka 379750",1
123 random text,0
"112, Sector 15, Mumbai, Tamil Nadu 343594",1
Mumbai 4000AB,0
"715, Sector 15, Mumbai, Maharashtra 105480",1
Mumbai 4000AB,0
"964, Gandhi Nagar, Bangalore, Telangana 252758",1
No city no state,0
"733, Nehru Street, Mumbai, Karnataka 327693",1
!!! ??? ###,0
"850, Park Street, Mumbai, Karnataka 589837",1
No city no state,0
"262, Sector 15, Bangalore, Karnataka 136401",1
!!! ??? ###,0
"792, Nehru Street, Delhi, Maharashtra 269659",1
asdfgh jkl,0
"431, Sector 15, Chennai, Karnataka 946751",1
123 random text,0
"109, Gandhi Nagar, Pune, Maharashtra 946469",1
123 random text,0
"369, Sector 15, Pune, Telangana 619732",1
Hyderabad 1694,0
"6, MG Road, Pune, Tamil Nadu 742829",1
asdfgh jkl,0
"735, Park Street, Chennai, Maharashtra 645885",1
!!! ??? ###,0
"14, Park Street, Mumbai, Karnataka 269246",1
Mumbai 4000AB,0
"70, MG Road, Bangalore, Telangana 399884",1
No city no state,0
"226, Sector 15, Pune, Delhi 503095",1
Mumbai 4000AB,0
"614, Park Street, Pune, Tamil Nadu 634668",1
123 random text,0
"448, Sector 15, Hyderabad, Delhi 206179",1
asdfgh jkl,0
"99, Sector 15, Delhi, Delhi 295495",1
Pune 8350,0
"369, Gandhi Nagar, Hyderabad, Karnataka 743864",1
Mumbai 4000AB,0
"849, Nehru Street, Pune, Karnataka 814143",1
No city no state,0
"878, Sector 15, Bangalore, Tamil Nadu 603297",1
123 random text,0
"904, Gandhi Nagar, Delhi, Telangana 547259",1
asdfgh jkl,0
"920, MG Road, Mumbai, Telangana 428912",1
Delhi 7056,0
"519, Gandhi Nagar, Bangalore, Telangana 234504",1
Chennai 6776,0
"689, MG Road, Chennai, Maharashtra 358989",1
123 random text,0
"622, Nehru Street, Pune, Karnataka 366002",1
!!! ??? ###,0
"297, Gandhi Nagar, Delhi, Tamil Nadu 989528",1
!!! ??? ###,0
"802, Gandhi Nagar, Bangalore, Tamil Nadu 658160",1
123 random text,0
"72, MG Road, Hyderabad, Maharashtra 163872",1
!!! ??? ###,0
"147, Sector 15, Delhi, Tamil Nadu 744107",1
No city no state,0
"851, Nehru Street, Hyderabad, Karnataka 784803",1
123 random text,0
"845, MG Road, Delhi, Tamil Nadu 343271",1
123 random text,0
"885, Sector 15, Delhi, Telangana 500517",1
asdfgh jkl,0
"241, Sector 15, Delhi, Telangana 391224",1
Mumbai 4000AB,0
"506, Nehru Street, Delhi, Tamil Nadu 192495",1
Mumbai 4000AB,0
"608, Sector 15, Hyderabad, Tamil Nadu 714438",1
!!! ??? ###,0
"244, Nehru Street, Bangalore, Karnataka 785619",1
!!! ??? ###,0
"578, MG Road, Chennai, Tamil Nadu 503917",1
No city no state,0
"536, Park Street, Hyderabad, Tamil Nadu 958658",1
Delhi 6900,0
"113, Sector 15, Delhi, Delhi 837221",1
Mumbai 4000AB,0
"275, Sector 15, Pune, Delhi 699711",1
asdfgh jkl,0
"179, Sector 15, Chennai, Maharashtra 988602",1
asdfgh jkl,0
"400, Nehru Street, Hyderabad, Karnataka 919265",1
No city no state,0
"994, Park Street, Mumbai, Delhi 899040",1
No city no state,0
"470, MG Road, Chennai, Maharashtra 847907",1
Delhi 6189,0
"484, Park Street, Hyderabad, Delhi 291421",1
!!! ??? ###,0
"550, Park Street, Pune, Maharashtra 137850",1
!!! ??? ###,0
"785, MG Road, Delhi, Maharashtra 635173",1
No city no state,0
"739, Park Street, Bangalore, Delhi 185383",1
Mumbai 5308,0
"841, Gandhi Nagar, Chennai, Maharashtra 223210",1
123 random text,0
"843, Nehru Street, Chennai, Maharashtra 270173",1
No city no state,0
"746, Nehru Street, Hyderabad, Telangana 232184",1
Pune 3050,0
"890, MG Road, Pune, Delhi 170387",1
123 random text,0
"271, Gandhi Nagar, Delhi, Delhi 643133",1
asdfgh jkl,0
"815, MG Road, Delhi, Tamil Nadu 287768",1
asdfgh jkl,0
"318, MG Road, Chennai, Maharashtra 859061",1
Hyderabad 3872,0
"853, Park Street, Chennai, Delhi 449409",1
No city no state,0
"25, Sector 15, Bangalore, Maharashtra 473891",1
!!! ??? ###,0
"198, Nehru Street, Pune, Delhi 356974",1
asdfgh jkl,0
"837, Nehru Street, Mumbai, Delhi 751467",1
Pune 4442,0
"242, Park Street, Pune, Maharashtra 914934",1
Chennai 5748,0
"386, Nehru Street, Pune, Karnataka 816552",1
123 random text,0
"223, Nehru Street, Pune, Tamil Nadu 681255",1
123 random text,0
"488, Nehru Street, Delhi, Telangana 345348",1
Mumbai 4000AB,0
"827, Gandhi Nagar, Hyderabad, Telangana 953593",1
!!! ??? ###,0
"908, Park Street, Hyderabad, Telangana 242763",1
123 random text,0
"722, Gandhi Nagar, Hyderabad, Telangana 733503",1
Mumbai 4000AB,0
"678, Park Street, Hyderabad, Tamil Nadu 332950",1
Mumbai 4000AB,0
"178, MG Road, Hyderabad, Maharashtra 437117",1
No city no state,0
"631, Park Street, Chennai, Maharashtra 979594",1
Mumbai 9973,0
"412, Sector 15, Delhi, Karnataka 145827",1
!!! ??? ###,0
"316, Park Street, Bangalore, Telangana 201523",1
asdfgh jkl,0
"852, Park Street, Delhi, Karnataka 528765",1
!!! ??? ###,0
"969, Sector 15, Chennai, Telangana 883257",1
123 random text,0
"59, Nehru Street, Mumbai, Karnataka 940004",1
!!! ??? ###,0
"845, Nehru Street, Hyderabad, Maharashtra 401290",1
No city no state,0
"244, Sector 15, Mumbai, Telangana 392559",1
Chennai 5700,0
"114, Nehru Street, Bangalore, Maharashtra 342249",1
asdfgh jkl,0
"726, Gandhi Nagar, Chennai, Karnataka 207303",1
Mumbai 4000AB,0
"371, Park Street, Pune, Tamil Nadu 616748",1
!!! ??? ###,0
"618, Park Street, Hyderabad, Tamil Nadu 127119",1
!!! ??? ###,0
"80, Sector 15, Hyderabad, Karnataka 322241",1
!!! ??? ###,0
"631, Gandhi Nagar, Pune, Karnataka 752682",1
Bangalore 9889,0
"579, Park Street, Delhi, Karnataka 727304",1
Mumbai 4000AB,0
"428, Nehru Street, Delhi, Delhi 895317",1
123 random text,0
"774, MG Road, Chennai, Telangana 598505",1
asdfgh jkl,0
"322, Park Street, Pune, Telangana 122989",1
123 random text,0
"7, MG Road, Hyderabad, Maharashtra 326052",1
123 random text,0
"722, MG Road, Hyderabad, Delhi 316613",1
No city no state,0
"220, Sector 15, Pune, Delhi 997475",1
No city no state,0
"256, Gandhi Nagar, Chennai, Telangana 655393",1
No city no state,0
"284, Gandhi Nagar, Pune, Karnataka 477097",1
Bangalore 2588,0
"768, Park Street, Chennai, Telangana 924993",1
123 random text,0
"163, Sector 15, Pune, Telangana 385080",1
No city no state,0
"10, Nehru Street, Mumbai, Telangana 701823",1
!!! ??? ###,0
"74, Park Street, Mumbai, Karnataka 483845",1
Mumbai 4000AB,0
"290, MG Road, Mumbai, Maharashtra 139133",1
asdfgh jkl,0
"403, Gandhi Nagar, Hyderabad, Telangana 264788",1
Mumbai 4000AB,0
"710, MG Road, Pune, Telangana 725072",1
!!! ??? ###,0
"746, Nehru Street, Chennai, Telangana 688768",1
123 random text,0
"169, Park Street, Bangalore, Karnataka 688414",1
Hyderabad 5213,0
"896, MG Road, Bangalore, Delhi 169454",1
asdfgh jkl,0
"618, Park Street, Pune, Karnataka 353639",1
123 random text,0
"842, Gandhi Nagar, Chennai, Maharashtra 496284",1
123 random text,0
"506, Gandhi Nagar, Bangalore, Delhi 917449",1
No city no state,0
"639, Gandhi Nagar, Delhi, Maharashtra 939202",1
123 random text,0
"291, Nehru Street, Delhi, Tamil Nadu 685805",1
Delhi 2287,0
"603, Sector 15, Chennai, Telangana 256441",1
Mumbai 4000AB,0
"205, Park Street, Mumbai, Karnataka 734953",1
asdfgh jkl,0
"468, Nehru Street, Mumbai, Delhi 862188",1
Mumbai 4000AB,0
"159, Gandhi Nagar, Delhi, Telangana 535382",1
Bangalore 7996,0
"164, Gandhi Nagar, Pune, Karnataka 652180",1
!!! ??? ###,0
"598, MG Road, Delhi, Karnataka 984798",1
No city no state,0
"479, Sector 15, Mumbai, Telangana 416917",1
Delhi 9198,0
"36, Nehru Street, Hyderabad, Telangana 393720",1
No city no state,0
"464, Park Street, Delhi, Karnataka 180308",1
Mumbai 4000AB,0
"197, Park Street, Delhi, Telangana 844918",1
asdfgh jkl,0
"892, Sector 15, Chennai, Karnataka 195340",1
No city no state,0
"962, MG Road, Hyderabad, Karnataka 519058",1
Mumbai 4000AB,0
"448, MG Road, Chennai, Delhi 322372",1
123 random text,0
"448, Sector 15, Hyderabad, Telangana 657911",1
No city no state,0
"959, MG Road, Mumbai, Delhi 895091",1
Chennai 4890,0
"201, Sector 15, Delhi, Karnataka 154378",1
!!! ??? ###,0
"938, Nehru Street, Bangalore, Tamil Nadu 507926",1
Mumbai 4000AB,0
"674, Sector 15, Delhi, Maharashtra 223655",1
Mumbai 4000AB,0
"461, Nehru Street, Bangalore, Tamil Nadu 374327",1
Mumbai 4000AB,0
"1, MG Road, Delhi, Tamil Nadu 384389",1
No city no state,0
"361, MG Road, Mumbai, Telangana 368534",1
No city no state,0
"212, Park Street, Chennai, Telangana 500951",1
asdfgh jkl,0
"594, Sector 15, Pune, Tamil Nadu 805448",1
123 random text,0
"308, Sector 15, Hyderabad, Tamil Nadu 208699",1
!!! ??? ###,0
"831, MG Road, Bangalore, Tamil Nadu 368890",1
123 random text,0
"662, Park Street, Pune, Telangana 577965",1
!!! ??? ###,0
"453, Sector 15, Pune, Maharashtra 722079",1
!!! ??? ###,0
"961, Gandhi Nagar, Pune, Delhi 209485",1
No city no state,0
"274, Park Street, Bangalore, Karnataka 228730",1
Mumbai 4000AB,0
"112, Gandhi Nagar, Bangalore, Delhi 158762",1
asdfgh jkl,0
"415, MG Road, Chennai, Karnataka 500875",1
123 random text,0
"722, Nehru Street, Mumbai, Telangana 541761",1
Mumbai 4000AB,0
"401, MG Road, Mumbai, Maharashtra 412451",1
Mumbai 4000AB,0
"773, Park Street, Delhi, Delhi 149439",1
!!! ??? ###,0
"761, MG Road, Bangalore, Telangana 456810",1
!!! ??? ###,0
"252, Sector 15, Delhi, Telangana 884057",1
asdfgh jkl,0
"542, Nehru Street, Mumbai, Maharashtra 583770",1
Mumbai 4000AB,0
"862, Park Street, Delhi, Telangana 780686",1
Mumbai 4000AB,0
"584, Park Street, Hyderabad, Karnataka 513714",1
Mumbai 4000AB,0
"913, Park Street, Mumbai, Maharashtra 808229",1
Chennai 5384,0
"268, Nehru Street, Chennai, Maharashtra 482374",1
No city no state,0
"334, Nehru Street, Bangalore, Tamil Nadu 537163",1
!!! ??? ###,0
"930, Park Street, Delhi, Maharashtra 367488",1
123 random text,0
"50, MG Road, Pune, Telangana 532640",1
Chennai 8826,0
"209, Gandhi Nagar, Mumbai, Telangana 453357",1
Mumbai 4000AB,0
"46, Nehru Street, Mumbai, Maharashtra 661961",1
Mumbai 4000AB,0
"718, Gandhi Nagar, Hyderabad, Tamil Nadu 949671",1
123 random text,0
"740, Nehru Street, Chennai, Maharashtra 172675",1
Mumbai 4000AB,0
"539, MG Road, Hyderabad, Maharashtra 481291",1
Pune 2357,0
"721, Sector 15, Hyderabad, Karnataka 488438",1
!!! ??? ###,0
"618, Gandhi Nagar, Mumbai, Telangana 708104",1
!!! ??? ###,0
"496, MG Road, Delhi, Karnataka 881336",1
asdfgh jkl,0
"395, Sector 15, Bangalore, Karnataka 526235",1
!!! ??? ###,0
"22, Nehru Street, Mumbai, Telangana 157646",1
Mumbai 4000AB,0
"38, Park Street, Hyderabad, Telangana 149344",1
